latency,type,urevent,urtype,ID,ProblemItem,confidence,confidence_rt,difficulty,fluency,participant,response,response_time,confidence_level,epoch,Subject,ERN_FzCz,Pe_PzCz
34471,response,325,200,88,7 * 7 = 47,2.00833333333333,2.28072674252326,easy,low,cnf023,error,1.00018281134544,low,97,cnf023,25.24478,26.98087
34829,response,328,201,92,8 * 6 = 48,98.075,1.48082886030897,easy,high,cnf023,correct,1.41688304691343,high,98,cnf023,16.7662,5.064015
35187,response,331,201,83,6 * 7 = 44,85.2416666666667,1.49750061577652,easy,low,cnf023,correct,1.00016453024,high,99,cnf023,-11.95752,-26.34484
35545,response,334,201,75,18 * 9 = 162,84.9666666666667,2.11400886729825,hard,high,cnf023,correct,1.73355050466489,high,100,cnf023,-10.82361,-5.591152
35903,response,337,201,96,9 * 4 = 36,99.2666666666667,1.68085272202734,easy,high,cnf023,correct,1.31696797400946,high,101,cnf023,21.97718,26.1053
36261,response,340,200,73,18 * 7 = 126,63.7916666666667,2.2806029439671,hard,high,cnf023,error,1.90018242649967,med,102,cnf023,7.819888,-24.94485
36619,response,343,200,85,6 * 9 = 56,69.475,3.6147875796305,easy,low,cnf023,error,0.783737677847967,high,103,cnf023,0.4771162,7.412047
36977,response,346,201,91,8 * 4 = 32,99.175,1.61475165875163,easy,high,cnf023,correct,0.900332844990771,high,104,cnf023,-15.71869,-15.17758
37335,response,349,201,90,7 * 9 = 65,64.525,2.39748836425133,easy,low,cnf023,correct,1.63335896970239,med,105,cnf023,1.054235,-22.59958
37693,response,352,200,71,18 * 4 = 74,34.825,2.09753980796086,hard,low,cnf023,error,0.866750396438874,med,106,cnf023,-30.24292,-20.33251
38051,response,355,201,94,8 * 8 = 64,98.7166666666667,1.89738669543294,easy,high,cnf023,correct,0.916738080675714,high,107,cnf023,27.68787,36.5614
38409,response,358,200,79,19 * 8 = 154,66.2666666666667,2.3974678380182,hard,low,cnf023,error,1.13350297376746,med,108,cnf023,23.48113,3.856221
38767,response,361,200,70,17 * 9 = 153,63.2416666666667,1.86368076899089,hard,high,cnf023,error,1.53377199510578,med,109,cnf023,-15.95158,-29.60442
39125,response,364,200,95,8 * 9 = 74,62.7833333333333,1.81440797337564,easy,low,cnf023,error,1.01674391783308,med,110,cnf023,-17.09811,-8.236472
39483,response,367,201,87,7 * 6 = 42,98.9916666666667,1.61442740913481,easy,high,cnf023,correct,0.883563269395381,high,111,cnf023,-24.06468,-11.6591
39841,response,370,201,86,7 * 4 = 28,89.275,2.11467660992639,easy,high,cnf023,correct,0.850086979742628,high,112,cnf023,13.35063,1.491922
40199,response,373,200,93,8 * 7 = 54,89.6416666666667,1.63100230664713,easy,low,cnf023,error,1.00006863445742,high,113,cnf023,-31.96935,-30.55779
40557,response,376,200,78,19 * 7 = 133,68.1,2.03094547474757,hard,high,cnf023,error,1.03348687349353,high,114,cnf023,3.278296,-52.57669
40915,response,379,201,67,17 * 6 = 104,67.0916666666667,2.29742191068362,hard,low,cnf023,correct,1.36679209023714,high,115,cnf023,-9.519468,-41.29274
103,response,15,201,88,7 * 7 = 47,97.3416666666667,3.14747553537018,easy,low,cnf026,correct,1.28336467855843,high,1,cnf026,-2.167743,4.462842
461,response,27,201,96,9 * 4 = 36,98.9916666666667,2.14776065695332,easy,high,cnf026,correct,1.25015843650908,high,2,cnf026,19.13595,6.415963
819,response,74,201,94,8 * 8 = 64,98.4416666666667,1.88182239202433,easy,high,cnf026,correct,0.950156640494242,high,3,cnf026,7.99887,-3.645807
1177,response,80,201,86,7 * 4 = 28,96.6083333333333,1.93103713699384,easy,high,cnf026,correct,1.0337299805542,high,4,cnf026,6.889751,-9.025944
1535,response,103,201,126,7 * 4 = 26,91.0166666666667,3.68110545072705,easy,low,cnf026,correct,1.23355756056844,high,5,cnf026,21.21296,20.18655
1893,response,106,200,98,9 * 7 = 65,26.3,3.99749580494245,easy,low,cnf026,error,0.950261516467435,low,6,cnf026,12.54071,12.52202
2251,response,114,201,121,6 * 4 = 26,95.9666666666667,2.19698181637796,easy,low,cnf026,correct,1.44980865743128,high,7,cnf026,-0.002596927,12.40185
2609,response,117,201,128,7 * 7 = 49,96.5166666666667,2.03065650450299,easy,high,cnf026,correct,0.76693570939824,high,8,cnf026,-0.2324524,-6.050836
2967,response,120,200,115,18 * 9 = 164,65.7166666666667,2.56405004797853,hard,low,cnf026,error,1.46687586273765,med,9,cnf026,-0.8566047,8.075106
3325,response,123,201,120,19 * 9 = 173,32.2583333333333,2.43037965751137,hard,low,cnf026,correct,2.30018107945216,low,10,cnf026,-9.848054,-1.296145
3683,response,137,201,110,17 * 9 = 155,62.05,3.01366082011373,hard,low,cnf026,correct,1.55025773195666,med,11,cnf026,-3.106164,-1.920696
4041,response,143,201,99,9 * 8 = 72,91.3833333333333,1.6308964684722,easy,high,cnf026,correct,1.50005131546641,high,12,cnf026,0.3498623,-6.417569
4399,response,160,200,111,18 * 4 = 72,94.0416666666667,2.99691529868869,hard,high,cnf026,error,1.93348103639437,high,13,cnf026,17.54979,7.990017
4757,response,166,200,118,19 * 7 = 135,29.6,2.93017856503138,hard,low,cnf026,error,2.15019108599517,low,14,cnf026,7.993938,0.457076
5115,response,178,200,102,16 * 6 = 96,69.75,2.99709778933902,hard,high,cnf026,error,1.66679067906807,high,15,cnf026,9.384313,4.89589
5473,response,187,201,123,6 * 7 = 42,96.975,1.96467346680583,easy,high,cnf026,correct,1.03354139620205,high,16,cnf026,15.41744,2.687217
5831,response,190,201,42,6 * 6 = 34,94.1333333333333,1.9137297111447,easy,low,cnf026,correct,1.23381798656192,high,17,cnf026,-5.028963,-37.04032
6189,response,193,201,55,8 * 9 = 72,98.1666666666667,1.44732851651497,easy,high,cnf026,correct,0.933503807609668,high,18,cnf026,17.45162,10.77216
6547,response,196,201,52,8 * 6 = 46,90.1916666666667,2.94754372077296,easy,low,cnf026,correct,1.23345685395179,high,19,cnf026,6.812461,1.586566
6905,response,199,201,43,6 * 7 = 42,67.1833333333333,2.18137261189986,easy,high,cnf026,correct,0.950048877974041,high,20,cnf026,27.35738,8.865392
7263,response,202,201,51,8 * 4 = 34,84.6916666666667,2.94739201941411,easy,low,cnf026,correct,1.56672614984564,high,21,cnf026,-19.53384,-10.50246
7621,response,205,200,40,19 * 9 = 173,77.5416666666667,2.74686751115951,hard,low,cnf026,error,1.18386365735205,high,22,cnf026,2.54179,-11.03011
7979,response,208,201,58,9 * 7 = 63,97.3416666666667,1.61407333237003,easy,high,cnf026,correct,1.68332773138536,high,23,cnf026,6.986522,3.760707
8337,response,217,201,39,19 * 8 = 152,65.8083333333333,2.36369616366574,hard,high,cnf026,correct,1.80035394846345,med,24,cnf026,-17.51461,7.391866
8695,response,220,200,38,19 * 7 = 135,85.7916666666667,2.61383888480486,hard,low,cnf026,error,1.98358450116939,high,25,cnf026,-9.141675,-5.841754
9053,response,223,201,57,9 * 6 = 56,67.275,2.53055291136843,easy,low,cnf026,correct,1.7499887747399,high,26,cnf026,11.34706,1.626679
9411,response,226,201,56,9 * 4 = 34,97.1583333333333,1.68140917416895,easy,low,cnf026,correct,1.43380913467263,high,27,cnf026,-0.5538858,0.08985554
9769,response,232,201,37,19 * 6 = 114,66.0833333333333,2.11354863166343,hard,high,cnf026,correct,1.95011975747184,med,28,cnf026,2.562386,-11.06927
10127,response,238,200,34,18 * 8 = 144,69.0166666666667,2.96426615025848,hard,high,cnf026,error,1.43347558411187,high,29,cnf026,7.529256,-6.678407
10485,response,241,200,41,6 * 4 = 26,32.4416666666667,2.93057818425586,easy,low,cnf026,error,1.71683833829593,low,30,cnf026,-8.584267,-17.37629
10843,response,247,201,45,6 * 9 = 54,98.5333333333333,1.76375030147028,easy,high,cnf026,correct,1.91707836641581,high,31,cnf026,-4.398617,8.153687
11201,response,250,201,53,8 * 7 = 56,93.0333333333333,4.51370924909133,easy,high,cnf026,correct,1.2168771456345,high,32,cnf026,-7.791865,-10.14487
11559,response,253,201,48,7 * 7 = 49,98.5333333333333,1.61445146327605,easy,high,cnf026,correct,0.783292195410468,high,33,cnf026,17.4786,2.789913
11917,response,256,201,46,7 * 4 = 26,59.025,2.43076837222907,easy,low,cnf026,correct,1.36697875027312,med,34,cnf026,12.08276,-0.2343525
12275,response,259,200,36,19 * 4 = 76,40.325,2.88052699706168,hard,high,cnf026,error,2.0002014132333,med,35,cnf026,9.741768,10.72269
12633,response,262,200,63,16 * 7 = 112,28.9583333333333,2.41463927787845,hard,high,cnf026,error,1.65051629778463,low,36,cnf026,-8.670428,-14.5058
12991,response,265,201,64,16 * 8 = 126,11.725,1.96430591974058,hard,low,cnf026,correct,1.68389829530497,low,37,cnf026,-3.524041,-12.45379
13349,response,268,201,60,9 * 9 = 81,95.1416666666667,1.81388519701432,easy,high,cnf026,correct,0.700118795299204,high,38,cnf026,-21.82492,-31.91059
13707,response,271,201,62,16 * 6 = 94,72.6833333333333,2.81387717899634,hard,low,cnf026,correct,1.53349906092626,high,39,cnf026,-0.7690839,8.82984
14065,response,274,200,35,18 * 9 = 164,57.1,2.5801268646901,hard,low,cnf026,error,1.81696701183682,med,40,cnf026,9.311853,21.18266
14423,response,277,200,49,7 * 8 = 54,91.8416666666667,2.54743473956478,easy,low,cnf026,error,1.10012739067315,high,41,cnf026,2.792285,-6.365199
14781,response,280,201,44,6 * 8 = 46,70.85,2.59756771076354,easy,low,cnf026,correct,1.25016805817722,high,42,cnf026,25.21728,-3.841154
15139,response,286,201,19,9 * 8 = 72,96.8833333333333,1.66358442421188,easy,high,cnf026,correct,1.15032482694369,high,43,cnf026,19.16778,23.0259
15497,response,289,201,18,9 * 7 = 65,83.5916666666667,2.73050974225043,easy,low,cnf026,correct,1.50020686551579,high,44,cnf026,-5.320981,-3.14055
15855,response,292,201,7,7 * 6 = 42,86.0666666666667,2.53078896255465,easy,high,cnf026,correct,1.23343889351236,high,45,cnf026,-5.856761,-15.52527
16213,response,295,201,20,9 * 9 = 83,97.4333333333333,1.86425357797998,easy,low,cnf026,correct,0.966861750988755,high,46,cnf026,7.077223,4.101659
16571,response,298,201,28,17 * 7 = 117,74.15,3.06433196234866,hard,low,cnf026,correct,1.08344729646342,high,47,cnf026,-15.69769,-17.80938
16929,response,301,201,17,9 * 6 = 54,98.1666666666667,2.31414337799652,easy,high,cnf026,correct,1.51652486491366,high,48,cnf026,-8.273786,6.204308
17287,response,304,200,9,7 * 8 = 56,33.9083333333333,3.39646173405345,easy,high,cnf026,error,1.71666707290569,med,49,cnf026,-16.82699,-26.50086
17645,response,307,201,1,6 * 4 = 24,65.35,1.96406890643993,easy,high,cnf026,correct,1.48348090809304,med,50,cnf026,-10.64768,-5.104912
18003,response,313,201,8,7 * 7 = 47,95.7833333333333,1.69745039078407,easy,low,cnf026,correct,1.03363312259899,high,51,cnf026,-1.347145,-18.42633
18361,response,319,201,3,6 * 7 = 44,95.325,1.79705436358927,easy,low,cnf026,correct,1.30034657186479,high,52,cnf026,23.89541,20.51766
18719,response,322,201,12,8 * 6 = 48,26.3916666666667,2.46354099849123,easy,high,cnf026,correct,1.78368924889946,low,53,cnf026,-0.4381246,-8.930931
19077,response,325,201,2,6 * 6 = 36,97.1583333333333,1.6646123372775,easy,high,cnf026,correct,0.800162156898296,high,54,cnf026,10.83972,-28.63258
19435,response,328,200,30,17 * 9 = 155,31.4333333333333,2.69717296649469,hard,low,cnf026,error,1.61692102035158,low,55,cnf026,25.40657,31.32735
19793,response,337,200,24,16 * 8 = 128,28.0416666666667,2.19621208429453,hard,high,cnf026,error,1.68392138727359,low,56,cnf026,19.73786,7.629694
20151,response,340,201,14,8 * 8 = 64,97.3416666666667,1.7811648483912,easy,high,cnf026,correct,1.01677823503269,high,57,cnf026,17.61448,0.1407541
20509,response,343,201,16,9 * 4 = 36,98.9916666666667,1.61462978454074,easy,high,cnf026,correct,1.23326634525438,high,58,cnf026,5.439575,-13.75869
20867,response,346,201,23,16 * 7 = 114,68.1916666666667,2.91396031004842,hard,low,cnf026,correct,1.78350932401372,high,59,cnf026,20.30081,-0.3312165
21225,response,349,201,11,8 * 4 = 32,91.6583333333333,2.96462022699416,easy,high,cnf026,correct,0.916926985781174,high,60,cnf026,0.3657684,2.521278
21583,response,352,201,25,16 * 9 = 146,47.1083333333333,3.28058241779217,hard,low,cnf026,correct,1.53371073724702,med,61,cnf026,1.873808,-23.90309
21941,response,355,200,32,18 * 6 = 108,70.1166666666667,1.83105150534539,hard,high,cnf026,error,1.26674904936226,high,62,cnf026,4.031819,-12.53917
22299,response,361,201,22,16 * 6 = 96,83.1333333333333,2.49800222451449,hard,high,cnf026,correct,1.86724591144593,high,63,cnf026,17.46614,32.97799
22657,response,367,201,10,7 * 9 = 65,65.5333333333333,3.13051833759528,easy,low,cnf026,correct,1.70020410729921,med,64,cnf026,-10.45529,-9.306871
23015,response,373,200,29,17 * 8 = 136,34.55,2.18041076752706,hard,high,cnf026,error,1.98364575902815,med,65,cnf026,25.13111,13.28771
23373,response,379,201,21,16 * 4 = 64,57.0083333333333,2.74678957578726,hard,high,cnf026,correct,1.88336153546697,med,66,cnf026,-21.02856,-2.878336
103,response,3,201,83,6 * 7 = 44,66.9083333333333,2.16341540380381,easy,low,cnf027,correct,1.18412215902936,high,1,cnf027,-3.554843,-0.001101494
461,response,8,200,80,19 * 9 = 171,33.2666666666667,2.78134349046741,hard,high,cnf027,error,1.0168125522323,low,2,cnf027,8.75097,7.056438
819,response,11,201,91,8 * 4 = 32,99.3583333333333,2.19773615372833,easy,high,cnf027,correct,1.01680453424342,high,3,cnf027,10.51707,0.4220012
1177,response,14,200,72,18 * 6 = 106,67.0916666666667,2.31410040124319,hard,low,cnf027,error,1.41684616392013,high,4,cnf027,4.96676,7.365097
1535,response,17,201,86,7 * 4 = 28,100,2.38118094857782,easy,high,cnf027,correct,1.05013810284436,high,5,cnf027,-6.848897,-6.519996
1893,response,20,201,81,6 * 4 = 24,99.6333333333333,2.18103392980993,easy,high,cnf027,correct,0.933395403670147,high,6,cnf027,-5.217479,7.81839
2251,response,23,200,65,16 * 9 = 144,32.9916666666667,2.6473655278096,hard,high,cnf027,error,1.15017440845259,low,7,cnf027,-2.244238,-5.473143
2609,response,26,200,77,19 * 6 = 116,66.6333333333333,2.38117966579739,hard,low,cnf027,error,1.00018633936998,med,8,cnf027,9.490474,4.376124
2967,response,29,201,94,8 * 8 = 64,99.9083333333333,2.23235132615082,easy,high,cnf027,correct,0.933647811645642,high,9,cnf027,-9.171469,-3.182109
3325,response,32,201,66,17 * 4 = 66,66.5416666666667,3.13131404807791,hard,low,cnf027,correct,0.95001905085519,med,10,cnf027,6.91478,12.58027
3683,response,35,200,88,7 * 7 = 47,67.275,4.56404491642024,easy,low,cnf027,error,0.716587213217281,high,11,cnf027,-13.51281,-7.627517
4041,response,38,200,74,18 * 8 = 146,66.9083333333333,2.93115387973376,hard,low,cnf027,error,0.933522088686004,high,12,cnf027,-5.179915,-9.283663
4399,response,41,201,73,18 * 7 = 126,67.0916666666667,3.54799151234329,hard,high,cnf027,correct,1.00017062388361,high,13,cnf027,10.01105,15.46153
4757,response,44,201,92,8 * 6 = 48,99.8166666666667,2.04793634824455,easy,high,cnf027,correct,0.950170431518927,high,14,cnf027,-12.48713,-8.69061
5115,response,47,201,76,19 * 4 = 74,32.9916666666667,3.69782627664972,hard,low,cnf027,correct,0.900102566811256,low,15,cnf027,3.930737,-5.726758
5473,response,50,200,68,17 * 7 = 119,66.8166666666667,4.0810604855651,hard,high,cnf027,error,0.983475776505657,high,16,cnf027,3.325327,-1.648084
5831,response,53,200,78,19 * 7 = 133,67,2.16524287615903,hard,high,cnf027,error,1.01704892411362,high,17,cnf027,-1.676556,-7.861913
6189,response,56,201,90,7 * 9 = 65,99.725,3.5309233450098,easy,low,cnf027,correct,1.61689760768786,high,18,cnf027,-0.4927131,18.11767
6547,response,59,201,82,6 * 6 = 36,99.725,2.21482613042463,easy,high,cnf027,correct,0.650103528983891,high,19,cnf027,5.075936,-3.802762
6905,response,62,201,79,19 * 8 = 154,66.5416666666667,2.24702498549595,hard,low,cnf027,correct,1.53352632233873,med,20,cnf027,-1.198025,-7.445797
7263,response,65,200,85,6 * 9 = 56,67.7333333333333,2.66427878674585,easy,low,cnf027,error,0.883564873016439,high,21,cnf027,-8.452122,-1.027292
7621,response,68,201,84,6 * 8 = 48,99.175,2.13094233162701,easy,high,cnf027,correct,1.05011565226596,high,22,cnf027,-4.523221,12.8906
7979,response,71,200,95,8 * 9 = 74,67.1833333333333,1.98020858457312,easy,low,cnf027,error,1.86675873515196,high,23,cnf027,5.703643,22.98803
8337,response,74,200,75,18 * 9 = 162,1.09166666666667,2.59736437315587,hard,high,cnf027,error,1.20019320270512,low,24,cnf027,-18.07795,-8.238172
8695,response,77,201,89,7 * 8 = 56,99.8166666666667,1.89799414237496,easy,high,cnf027,correct,0.816816272679716,high,25,cnf027,6.43605,4.451931
9053,response,80,200,93,8 * 7 = 54,32.9916666666667,2.54783949034754,easy,low,cnf027,error,1.03335409471765,low,26,cnf027,11.14108,-11.19267
9411,response,83,201,87,7 * 6 = 42,99.45,2.26525384478737,easy,high,cnf027,correct,0.73332150944043,high,27,cnf027,15.83919,-4.018186
9769,response,86,201,96,9 * 4 = 36,99.725,2.13130859576631,easy,high,cnf027,correct,0.866382849402726,high,28,cnf027,1.503903,-3.065541
10127,response,89,200,70,17 * 9 = 153,33.0833333333333,4.26437121874187,hard,high,cnf027,error,1.40010288753547,low,29,cnf027,4.932665,9.386095
10485,response,92,200,71,18 * 4 = 74,32.8083333333333,2.39656500646379,hard,low,cnf027,error,2.26681640092283,low,30,cnf027,-1.877968,2.171601
10843,response,95,200,67,17 * 6 = 104,67.1833333333333,2.61336389591452,hard,low,cnf027,error,1.68347141472623,high,31,cnf027,-0.789242,-7.04381
11201,response,98,200,113,18 * 7 = 124,32.7166666666667,3.23065021832008,hard,low,cnf027,error,1.53362446313258,low,32,cnf027,5.223197,8.283101
11559,response,101,201,127,7 * 6 = 44,67.4583333333333,3.64743223797996,easy,low,cnf027,correct,1.36714809131809,high,33,cnf027,-4.424867,-0.7223305
11917,response,104,201,112,18 * 6 = 108,99.9083333333333,2.68113463639747,hard,high,cnf027,correct,1.05026061844546,high,34,cnf027,10.2514,3.909985
12275,response,107,200,115,18 * 9 = 164,33.175,2.44694172614254,hard,low,cnf027,error,1.6003926275298,low,35,cnf027,6.613748,10.49704
12633,response,110,200,110,17 * 9 = 155,66.6333333333333,2.69717104220763,hard,low,cnf027,error,1.58353741921019,med,36,cnf027,-3.415946,4.107303
12991,response,113,200,103,16 * 7 = 114,1,3.98105400695931,hard,low,cnf027,error,1.05014900723472,low,37,cnf027,5.036255,10.08635
13349,response,116,201,97,9 * 6 = 54,66.9083333333333,2.71462792425882,easy,high,cnf027,correct,0.783515097107738,high,38,cnf027,-1.774744,-8.810537
13707,response,119,201,128,7 * 7 = 49,99.725,2.11460893764161,easy,high,cnf027,correct,0.783501947415061,high,39,cnf027,6.421083,-5.552942
14065,response,122,200,117,19 * 6 = 114,66.9083333333333,3.71397236920893,hard,high,cnf027,error,1.3667997875018,high,40,cnf027,6.040079,-5.907464
14423,response,125,201,101,16 * 4 = 64,99.9083333333333,2.14817214291543,hard,high,cnf027,correct,1.41716592339799,high,41,cnf027,1.588321,0.2817671
14781,response,128,201,121,6 * 4 = 26,66.8166666666667,4.14816957712173,easy,low,cnf027,correct,1.13360849127639,high,42,cnf027,-6.436471,-1.180609
15139,response,131,201,102,16 * 6 = 96,66.725,3.63069313089363,hard,high,cnf027,correct,0.883392645511776,high,43,cnf027,13.19336,12.71931
15497,response,134,201,126,7 * 4 = 26,99.8166666666667,1.89752332284115,easy,low,cnf027,correct,1.06693141174037,high,44,cnf027,-5.603601,3.558366
15855,response,137,200,109,17 * 8 = 136,32.1666666666667,3.44689907017164,hard,high,cnf027,error,1.78346955450252,low,45,cnf027,0.05888334,-9.69884
16213,response,140,201,100,9 * 9 = 83,100,2.39774654514622,easy,low,cnf027,correct,1.16681441245601,high,46,cnf027,-6.713649,-13.29598
16571,response,143,200,114,18 * 8 = 144,66.8166666666667,2.24703011708334,hard,high,cnf027,error,1.88354530907236,high,47,cnf027,-6.406011,-4.889442
16929,response,146,200,124,6 * 8 = 46,66.6333333333333,3.9810902485624,easy,low,cnf027,error,1.05018621101044,med,48,cnf027,-7.578796,-17.14084
17287,response,149,201,118,19 * 7 = 135,99.9083333333333,3.33034046529792,hard,low,cnf027,correct,1.68351439142134,high,49,cnf027,-2.894469,-7.675804
17645,response,152,200,105,16 * 9 = 146,32.7166666666667,3.69812454783823,hard,low,cnf027,error,1.18346435890999,low,50,cnf027,8.060882,11.26542
